Cliente;Grupo de Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo de Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad Monetaria;Monto;DATE;Sede de la empresa a la que se le pidio el producto
C011213;Cliente;USA;NULL;2943;ACEITE DRUM 55GL;RMOTH;Manufactura;RM-OTHER;ROW MATERIALS;1;5;20;GAL;USD;100;42:31.0;Sede1
C010658;Cliente;NULL;NULL;2943;ACEITE DRUM 55GL;RMOTH;Manufactura;RM-OTHER;ROW MATERIALS;4;1;18;GAL;USD;18;37:33.0;Sede1
C9256;Cliente;USA;NULL;2943;ACEITE DRUM 55GL;RMOTH;Manufactura;RM-OTHER;ROW MATERIALS;2;1;18;GAL;USD;18;22:01.0;Sede1
C9352;Cliente;USA;NULL;2943;ACEITE DRUM 55GL;RMOTH;Manufactura;RM-OTHER;ROW MATERIALS;1;2;18;GAL;USD;36;41:11.0;Sede1
C010672;Cliente;NULL;NULL;14233;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;25;pcs;USD;25;55:51.0;Sede1
C010202;Cliente;NULL;NULL;10775;SWITCHING MECHANISM;RMATS;Manufactura;RM-ATS;ROW MATERIALS;2;1;450;pcs;USD;450;02:57.0;Sede1
C013945;Cliente;USA;NULL;12284;DSE;RMETRNC;Manufactura;RM-ETRONIC;ROW MATERIALS;1;1;225;pcs;USD;225;11:39.0;Sede1
C013817;Cliente;USA;NULL;12996;RainCap2'';RMHW;Manufactura;RM-HW;ROW MATERIALS;1;1;15.41;pcs;USD;15.41;38:14.0;Sede1
C010174;Cliente;NULL;NULL;11257;ALTERNATOR STAMFORD;RMALT;Manufactura;RM-ALT;ROW MATERIALS;1;1;2400;pcs;USD;2400;00:02.0;Sede1
C9352;Cliente;USA;NULL;2943;ACEITE DRUM 55GL;RMOTH;Manufactura;RM-OTHER;ROW MATERIALS;3;1;18;GAL;USD;18;32:11.0;Sede1
C010102;Cliente;NULL;NULL;15328;SOLENOID;SRVPARTS;Venta;SRV-PARTS;SERVICIOS;1;1;67.69;pcs;USD;67.69;00:13.0;Sede1
C012701;Cliente;USA;NULL;16140;FOAM;RMFOAM;Manufactura;RM-FOAM;ROW MATERIALS;1;16;125;pcs;USD;2000;30:18.0;Sede1
C010515;Cliente;USA;PJ-21-3901-02;16320;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;-1;0;pcs;USD;0;56:44.0;Sede1
C8625;Cliente;USA;PJ-21-0804;11290;CODIGO ANTIGUO;RK60;Venta;FG-GEN;GENERADORES;2;1;19950;pcs;USD;19950;17:51.0;Sede1
C8909;Cliente;USA;PJ-21-1483;11290;CODIGO ANTIGUO;RK60;Venta;FG-GEN;GENERADORES;1;1;20850;pcs;USD;20850;36:10.0;Sede1
C0020;Cliente;USA;PJ-22-1685;14965;RK60STDM;RK60;Venta;FG-GEN;GENERADORES;4;1;22000;pcs;USD;22000;19:07.0;Sede1
C8951;Cliente;USA;PJ-21-1691;14965;RK60STDM;RK60;Venta;FG-GEN;GENERADORES;1;1;20250;pcs;USD;20250;13:26.0;Sede1
C011852;Cliente;USA;PJ-22-1114;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;1;1;13900;pcs;USD;13900;33:29.0;Sede1
C8927;Cliente;USA;PJ-21-1512;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;2;1;12200;pcs;USD;12200;11:06.0;Sede1
C8927;Cliente;USA;PJ-21-1512;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;1;-1;12200;pcs;USD;-12200;10:35.0;Sede1
C010561;Cliente;USA;PJ-21-3287;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;11:34.0;Sede1
C8853;Cliente;USA;PJ-21-1412;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12000;pcs;USD;12000;07:55.0;Sede1
C011146;Cliente;USA;PJ-22-0103;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;2;1;11000;pcs;USD;11000;10:53.0;Sede1
C8853;Cliente;USA;PJ-21-1412;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;15;-1;12000;pcs;USD;-12000;51:41.0;Sede1
C8800;Cliente;USA;PJ-21-1312;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;11;1;12000;pcs;USD;12000;54:50.0;Sede1
C9592;Cliente;USA;PJ-21-3993;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;1;12000;pcs;USD;12000;28:36.0;Sede1
C010596;Cliente;USA;PJ-21-3554;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;1;12000;pcs;USD;12000;25:07.0;Sede1
C010657;Cliente;NULL;PJ-21-3432;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;43:29.0;Sede1
C8603;Cliente;USA;PJ-21-1127;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;5;1;10000;pcs;USD;10000;21:31.0;Sede1
C9024;Cliente;USA;PJ-21-1216;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;7;1;10000;pcs;USD;10000;32:38.0;Sede1
C011146;Cliente;USA;PJ-22-0103;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;-1;11000;pcs;USD;-11000;36:59.0;Sede1
C9632;Cliente;USA;PJ-22-4151;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;13200;pcs;USD;13200;56:30.0;Sede1
C012227;Cliente;USA;PJ-22-2193;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;14100;pcs;USD;14100;01:59.0;Sede1
C012594;Cliente;USA;PJ-22-2010;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;14250;pcs;USD;14250;20:01.0;Sede1
C012546;Cliente;USA;PJ-22-1948;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12000;pcs;USD;12000;24:48.0;Sede1
C012142;Cliente;USA;PJ-22-1529;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;13900;pcs;USD;13900;19:29.0;Sede1
C014021;Cliente;USA;PJ-22-3088;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;11000;pcs;USD;11000;56:46.0;Sede1
C013694;Cliente;USA;PJ-22-2936;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12900;pcs;USD;12900;46:44.0;Sede1
C013694;Cliente;USA;PJ-22-2936;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;-1;12900;pcs;USD;-12900;45:46.0;Sede1
C0020;Cliente;USA;PJ-22-2996;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;11000;pcs;USD;11000;01:37.0;Sede1
C0020;Cliente;USA;PJ-22-2995;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;11000;pcs;USD;11000;50:57.0;Sede1
C013694;Cliente;USA;PJ-22-2936;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12900;pcs;USD;12900;46:08.0;Sede1
C012227;Cliente;USA;PJ-22-2193;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;14100;pcs;USD;14100;08:30.0;Sede1
C012227;Cliente;USA;PJ-22-2193;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;-1;14100;pcs;USD;-14100;02:45.0;Sede1
C012815;Cliente;USA;PJ-22-2271;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.75;1;12000;pcs;USD;12000;21:44.0;Sede1
C016638;Cliente;USA;PJ-23-0958;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;49:34.0;Sede1
C016633;Cliente;USA;PJ-23-0967;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;12:27.0;Sede1
C016081;Cliente;USA;PJ-23-0448;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;31:47.0;Sede1
C016081;Cliente;USA;PJ-23-0448;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;-1;13500;pcs;USD;-13500;30:33.0;Sede1
C010907;Cliente;USA;PJ-23-0477;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;54:36.0;Sede1
C010907;Cliente;USA;PJ-23-0482;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;02:35.0;Sede1
C010907;Cliente;USA;PJ-23-0481;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;01:32.0;Sede1
C010907;Cliente;USA;PJ-23-0480;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;59:32.0;Sede1
C010907;Cliente;USA;PJ-23-0478;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;10000;pcs;USD;10000;57:35.0;Sede1
C016081;Cliente;USA;PJ-23-0448;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.75;1;13500;pcs;USD;13500;04:28.0;Sede1
C015966;Cliente;USA;PJ-23-0381;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;55:17.0;Sede1
C015889;Cliente;USA;PJ-23-0299;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.5;1;12500;pcs;USD;12500;55:33.0;Sede1
C015788;Cliente;USA;PJ-23-0199;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12500;pcs;USD;12500;36:38.0;Sede1
C015788;Cliente;USA;PJ-23-0199;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;-1;12500;pcs;USD;-12500;34:24.0;Sede1
C015788;Cliente;USA;PJ-23-0199;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1.75;1;12500;pcs;USD;12500;00:05.0;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;17;-1;12000;pcs;USD;-12000;56:44.0;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;16;1;12000;pcs;USD;12000;53:44.0;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;13;-1;12000;pcs;USD;-12000;50:42.0;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;12;1;12000;pcs;USD;12000;42:24.0;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;1;-1;12000;pcs;USD;-12000;06:07.0;Sede1
C011734;Cliente;USA;PJ-22-1059;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;3;1;13000;pcs;USD;13000;51:27.0;Sede1
C011522;Cliente;USA;PJ-22-0739;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1.5;1;15000;pcs;USD;15000;02:29.0;Sede1
C010554;Cliente;USA;PJ-21-3286;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1;1;14200;pcs;USD;14200;24:06.0;Sede1
C9601;Cliente;USA;PJ-21-2405;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1;1;14000;pcs;USD;14000;33:10.0;Sede1
C9818;Cliente;USA;PJ-21-2333;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1;1;14000;pcs;USD;14000;28:56.0;Sede1
C010478;Cliente;NULL;PJ-21-3146;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;14200;pcs;USD;14200;11:55.0;Sede1
C010183;Cliente;NULL;PJ-21-3353;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;5;-1;12500;pcs;USD;-12500;35:37.0;Sede1
C010183;Cliente;NULL;PJ-21-3421;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12500;pcs;USD;12500;45:58.0;Sede1
C010183;Cliente;NULL;PJ-21-3353;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12500;pcs;USD;12500;50:33.0;Sede1
C1437;Cliente;USA;PJ-21-1143;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;12;1;14000;pcs;USD;14000;15:35.0;Sede1
C011826;Cliente;USA;PJ-22-1169;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1.5;1;16200;pcs;USD;16200;17:46.0;Sede1
C013885;Cliente;USA;PJ-22-3041;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;15200;pcs;USD;15200;21:53.0;Sede1
C012416;Cliente;USA;PJ-22-1857;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;15800;pcs;USD;15800;56:09.0;Sede1
C012360;Cliente;USA;PJ-22-1813;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1.75;1;15800;pcs;USD;15800;55:21.0;Sede1
C011592;Cliente;USA;PJ-22-0896;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;7;1;15200;pcs;USD;15200;34:48.0;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1.75;1;16000;pcs;USD;16000;19:48.0;Sede1
C013885;Cliente;USA;PJ-22-3041;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;15000;pcs;USD;-15000;17:33.0;Sede1
C013885;Cliente;USA;PJ-22-3041;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;15000;pcs;USD;15000;24:29.0;Sede1
C013832;Cliente;USA;PJ-22-2998;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;02:41.0;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;16000;pcs;USD;16000;17:48.0;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;16000;pcs;USD;-16000;10:05.0;Sede1
C013326;Cliente;USA;PJ-22-2622;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;15000;pcs;USD;15000;08:25.0;Sede1
C012524;Cliente;USA;PJ-22-1986;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;7;1;15800;pcs;USD;15800;41:43.0;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;16000;pcs;USD;16000;28:32.0;Sede1
C1453;Government;USA;PJ-22-1359;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;16000;pcs;USD;-16000;26:34.0;Sede1
C016524;Cliente;USA;PJ-23-0868;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;58:19.0;Sede1
C016450;Cliente;USA;PJ-23-0798;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;05:09.0;Sede1
C016449;Cliente;USA;PJ-23-0796;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;2;1;15150;pcs;USD;15150;02:09.0;Sede1
C016361;Cliente;USA;PJ-23-0739;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1.5;1;14950;pcs;USD;14950;10:15.0;Sede1
C9217;Cliente;USA;PJ-23-0708;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;12950;pcs;USD;12950;01:22.0;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;50:17.0;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;13000;pcs;USD;-13000;48:49.0;Sede1
C016059;Cliente;USA;PJ-23-0432;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;14950;pcs;USD;14950;25:14.0;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;2;1;13000;pcs;USD;13000;58:12.0;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;-1;13000;pcs;USD;-13000;57:41.0;Sede1
C015435;Cliente;USA;PJ-22-4166;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;04:26.0;Sede1
C010787;Cliente;USA;PJ-22-3950;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;6;1;14500;pcs;USD;14500;02:16.0;Sede1
C014614;Cliente;USA;PJ-22-3835;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;3;1;13000;pcs;USD;13000;40:11.0;Sede1
C013414;Cliente;USA;PJ-22-2677;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1.375;1;14700;pcs;USD;14700;58:25.0;Sede1
C013299;Cliente;USA;PJ-22-2588;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1.5;1;12500;pcs;USD;12500;39:41.0;Sede1
C013180;Cliente;USA;PJ-22-2494;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;39:36.0;Sede1
C010561;Cliente;USA;PJ-22-2324;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;15500;pcs;USD;15500;07:34.0;Sede1
C012629;Cliente;USA;PJ-22-2011;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13150;pcs;USD;13150;28:44.0;Sede1
C012629;Cliente;USA;PJ-22-2011;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;13150;pcs;USD;-13150;27:25.0;Sede1
C012655;Cliente;USA;PJ-22-2033;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;05:27.0;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14700;pcs;USD;14700;27:48.0;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;14700;pcs;USD;-14700;26:38.0;Sede1
C014269;Cliente;USA;PJ-22-3265;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;15000;pcs;USD;15000;36:58.0;Sede1
C014269;Cliente;USA;PJ-22-3265;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;14800;pcs;USD;-14800;32:55.0;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14700;pcs;USD;14700;11:43.0;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;14700;pcs;USD;-14700;10:23.0;Sede1
C015295;Cliente;USA;PJ-22-4070;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14500;pcs;USD;14500;06:53.0;Sede1
C015140;Cliente;USA;PJ-22-3931;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;15500;pcs;USD;15500;23:28.0;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14700;pcs;USD;14700;56:44.0;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;-1;14700;pcs;USD;-14700;55:26.0;Sede1
C014269;Cliente;USA;PJ-22-3265;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14800;pcs;USD;14800;43:33.0;Sede1
C014064;Cliente;USA;PJ-22-3110;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;14700;pcs;USD;14700;59:06.0;Sede1
C013771;Cliente;USA;PJ-22-3005;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;35:16.0;Sede1
C013414;Cliente;USA;PJ-22-2677;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;7;1;14700;pcs;USD;14700;10:38.0;Sede1
C013414;Cliente;USA;PJ-22-2677;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;6;-1;14700;pcs;USD;-14700;09:41.0;Sede1
C013733;Cliente;USA;PJ-22-2955;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1;1;13500;pcs;USD;13500;53:02.0;Sede1
C8691;Cliente;USA;PJ-21-1108;11142;CODIGO ANTIGUO;RK20;Venta;FG-GEN;GENERADORES;2;1;12750;pcs;USD;12750;44:46.0;Sede1
C014476;Cliente;USA;PJ-22-3353;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17000;pcs;USD;17000;30:26.0;Sede1
C013683;Cliente;USA;PJ-22-2932;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17283.67;pcs;USD;17283.67;30:51.0;Sede1
C010483;Cliente;USA;PJ-21-3240;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;15000;pcs;USD;15000;20:26.0;Sede1
C015325;Cliente;USA;PJ-23-0726;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;3;1;17500;pcs;USD;17500;26:00.0;Sede1
C011008;Cliente;USA;PJ-23-0565;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17500;pcs;USD;17500;53:40.0;Sede1
C014674;Cliente;USA;PJ-22-3529;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17000;pcs;USD;17000;40:10.0;Sede1
C014674;Cliente;USA;PJ-22-3529;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;-1;17000;pcs;USD;-17000;39:07.0;Sede1
C014878;Cliente;USA;PJ-22-3720;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17500;pcs;USD;17500;59:04.0;Sede1
C014844;Cliente;USA;PJ-22-3702;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1.5;1;17500;pcs;USD;17500;28:14.0;Sede1
C014822;Cliente;USA;PJ-22-3681;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17500;pcs;USD;17500;43:22.0;Sede1
C014822;Cliente;USA;PJ-22-3680;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17500;pcs;USD;17500;36:34.0;Sede1
C014676;Cliente;USA;PJ-22-3569;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;19650;pcs;USD;19650;52:12.0;Sede1
C8951;Cliente;USA;PJ-21-1550;14618;RKSPC30;RK30;Venta;FG-PRJ-G;GENERADORES;2;1;15250;pcs;USD;15250;37:48.0;Sede1
C012614;Cliente;USA;PJ-22-2014;26522;RK30SPCM;RK30;Venta;FG-GEN;GENERADORES;6;1;19000;pcs;USD;19000;26:45.0;Sede1
C012614;Cliente;USA;PJ-22-2014;26522;RK30SPCM;RK30;Venta;FG-GEN;GENERADORES;1;1;19000;pcs;USD;19000;03:33.0;Sede1
C8786;Cliente;USA;PJ-21-1267;14958;RK40STDY;RK40;Venta;FG-GEN;GENERADORES;9;1;17000;pcs;USD;17000;46:40.0;Sede1
C9818;Cliente;USA;PJ-21-3402;14955;RK40STDM;RK40;Venta;FG-GEN;GENERADORES;1;1;17000;pcs;USD;17000;51:36.0;Sede1
C8624;Cliente;USA;PJ-21-0785;11290;CODIGO ANTIGUO;RK60;Venta;FG-GEN;GENERADORES;11;1;18000;pcs;USD;18000;26:18.0;Sede1
C011322;Cliente;USA;PJ-22-0354;14619;RKSPC60;RK60;Venta;FG-PRJ-G;GENERADORES;1;1;17500;pcs;USD;17500;15:05.0;Sede1
C0020;Cliente;USA;PJ-22-1685;14965;RK60STDM;RK60;Venta;FG-GEN;GENERADORES;1;-1;22000;pcs;USD;-22000;18:25.0;Sede1
C8927;Cliente;USA;PJ-21-1512;14914;RK13STDM;RK13;Venta;FG-GEN;GENERADORES;2;1;12200;pcs;USD;12200;30:26.0;Sede1
C8853;Cliente;USA;PJ-21-1412;14906;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;14;1;12000;pcs;USD;12000;53:55.0;Sede1
C011146;Cliente;USA;PJ-22-0103;14915;RK13STDG;RK13;Venta;FG-GEN;GENERADORES;1;1;11000;pcs;USD;11000;25:09.0;Sede1
C015676;Cliente;USA;PJ-23-0154;15400;RK13STDY;RK13;Venta;FG-GEN;GENERADORES;1;1;12500;pcs;USD;12500;10:21.0;Sede1
C8853;Cliente;USA;PJ-21-1412;11144;CODIGO ANTIGUO;RK13;Venta;FG-GEN;GENERADORES;18;1;12000;pcs;USD;12000;58:01.0;Sede1
C010453;Cliente;USA;PJ-22-2303;14938;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;2;1;12000;pcs;USD;12000;38:22.0;Sede1
C9851;Cliente;USA;PJ-21-2640;14933;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;41:52.0;Sede1
C015325;Cliente;USA;PJ-22-4093;15401;RK20STDY;RK20;Venta;FG-GEN;GENERADORES;1;1;13000;pcs;USD;13000;09:20.0;Sede1
C012629;Cliente;USA;PJ-22-2011;17533;RK20SPCM;RK20;Venta;FG-GEN;GENERADORES;1.5;1;13150;pcs;USD;13150;21:33.0;Sede1
C8693;Cliente;USA;PJ-21-1111;11142;CODIGO ANTIGUO;RK20;Venta;FG-GEN;GENERADORES;2;1;14000;pcs;USD;14000;44:51.0;Sede1
C8664;Cliente;USA;PJ-21-1037;14937;CODIGO ANTIGUO;RK20;Venta;FG-GEN;GENERADORES;11;1;11500;pcs;USD;11500;50:24.0;Sede1
C012141;Cliente;USA;PJ-22-1417;15862;RK20STDG;RK20;Venta;FG-GEN;GENERADORES;1;1;14300;pcs;USD;14300;13:12.0;Sede1
C8812;Cliente;USA;PJ-21-1302;13822;CODIGO ANTIGUO;RK30;Venta;FG-GEN;GENERADORES;11;1;20000;pcs;USD;20000;33:23.0;Sede1
C014674;Cliente;USA;PJ-22-3529;15407;RK30STDY;RK30;Venta;FG-GEN;GENERADORES;1;1;17000;pcs;USD;17000;58:03.0;Sede1
C8610;Cliente;USA;PJ-22-2549;17568;RK30STDM;RK30;Venta;FG-GEN;GENERADORES;1;1;20300;pcs;USD;20300;52:46.0;Sede1
C8951;Cliente;USA;PJ-21-1551;14618;RKSPC30;RK30;Venta;FG-PRJ-G;GENERADORES;2;1;15250;pcs;USD;15250;37:50.0;Sede1
C012614;Cliente;USA;PJ-22-2014;26522;RK30SPCM;RK30;Venta;FG-GEN;GENERADORES;1;-1;19000;pcs;USD;-19000;02:16.0;Sede1
C010372;Cliente;USA;PJ-21-2883;14958;RK40STDY;RK40;Venta;FG-GEN;GENERADORES;1;1;18500;pcs;USD;18500;38:30.0;Sede1
C8610;Cliente;USA;PJ-21-1319;14622;RKSPC40;RK40;Venta;FG-PRJ-G;GENERADORES;9;1;18200;pcs;USD;18200;39:32.0;Sede1
C011920;Cliente;USA;PJ-22-1205;14955;RK40STDM;RK40;Venta;FG-GEN;GENERADORES;4;1;18000;pcs;USD;18000;45:20.0;Sede1
